Text,Polarity,With Emoji
Excellent quality Excellent quality Excellent quality Excellent quality Excellent quality Excellent quality Excellent quality Excellent quality Excellent quality Excellent quality Excellent quality Excellent quality Excellent quality Excellent quality Excellent quality Excellent quality Excellen,2,0
Thank you for the fast and smooth transaction. The product arrived safely and was packaged carefully. No defects or flaws in the product and super worth it. Will definitely order again.,2,0
"Thankyou po , salamat salamat sakamat sakamat salamt, salamat, salamat salamat samalat salamat salamat salamat salamat salamat sakamat salamat salamat Thankyou po , salamat salamat sakamat sakamat salamt, salamat, salamat salamat samalat salamat salamat salamat salamat salamat sakamat salamat salama",2,0
Ang ganda ng items. Perfect yung kulay niya ung sukat ok din. Overall okay sa alright. Maganda din pagkawrap ng items. I will order again once kailangin ko ulit. Thank you seller,2,0
Second time mag order good quality parin. Thanks seller matutuwa din yung mga nag pasabay sakin hehehe. Good job???? Bilis lang din dumating ng itemssss ??,2,0
Items are complete and in good condition. Items are complete and in good condition. Items are complete and in good condition. Items are complete and in good condition. Items are complete and in good condition. Items are complete and in good condition. Items are complete and in good condition.,2,0
THANKS RECEIVE KO NA PO IBA PO SIYA SA ORDER KO SA UNA...MASYDO MAKAPAL UNG UNA NGUN PANGALAWA KO NA ORDER MANIPIS SIYA KSO OK SIYA WALANG AMOY D KATULAD NUNG UNA INORDER KO....TAMA SA QUANTITY AT VARIATION COLOR..??????????????????????GOOD JOB SANA MAKAPAL AT 4LAYER TALAGA THANK U SELLER..??,2,0
Ganda ng mask??????sobrang mura pa at bilis ng delivery...ganda pati ng kulay...nagustuhan ng anak ko...mukhang matibay kc makapal at may wire sa gitna...complete orders...will order again for sure thank you seller...love this masks??????,2,0
Thank you seller ang ganda niya sakto lang po sa price niya. Thanks also to shopee at kuya rider ng J&T express sa pag care ng product.,2,0
Thank you seller for my complete orders ?? its my first time to try o.two.o products . If i would like it i will buy again thanks .,2,0
?? As expected excellent quality! ?? Securely packed! ?? Received earlier than expected! ?? Love them alllllllllll! Surely will order agaaaaaaiiinnnnnn! ??????????????????,2,0
Magandaaaaa syaaaa promiseeeeee nagustohan koooo jehehdhehehshehehehehehehehehehehheheheheheheheheehheehhehe,2,0
"Got this during 8.8 sale, good packaging and item shipped immediately. Brow soap is in trend right now so I will try this soon.",2,0
Excellent quality! The item was nicely packed and has no damage. Highly recommended. Thank you seller at kay kuyang driver ????,2,0
Super secured po yung packaging.. Quality is definitely good.. Hope na mahiyang ako???? thank you seller.. Worth the price..,2,0
"The order arrived complete, well-packed, and no damage. I am so excited to use it ??",2,0
My order was shipped immediately. And I love this makeup. It feels very light and it is really beautiful. You can even play with it by mixing colors. Love it! My 2nd time ordering this item and this time they sent me a freebie! Thanks seller.. until next order ??????,2,0
Received all products in correct colors and quantity and they were so goood ???? Nakakatuwa lang kasi almost the same shade of lipsticks yung napili ko hahaha peru worth it naman! Salamat seller. ????,2,0
Maganda tama din yung pinadala ni seller thank you so much????,2,0
"Has the best packaging among all of my shopee orders! The colors are really pretty and perfect for contour, cold even work as a blush for deeper skintones. High quality ??????",2,0
"Maganda po lahat superb!! Waahhh so happy with my orders po. They are all safe, walang damage! And they are all complete din.Grabi I love it all! It's my first time to order po and they never failed me. So satisfied customer here ?? Kudos po! Will order again soon! *Superbbb gandaa ng contour* ????",2,0
"super WELL PACKED wala aq masabi,maganda po product at nag a-update c seller.thanks po sa smooth transaction ??????",2,0
"It's my third time now to bought a product here in this shop coz it has super duper cool quality especially the packaging like it has a rose gold effects in it and also this product, it has great quality like I wanna use it everyday!! Thank you so so so much seller and thanks for the free sponge!!??",2,0
AAAAAAAAAAA GRABEEE SUPEE GANDAAA MULA PACKAGING NGAYON LANG AKO NAKA RECEIVE NG BUBBLE WRAP NA NAPKA ELEGANT TIGNAN SKDJSJS THANK YOUUU ORDER ULIT AKO NG IBA PANG ITEM PAG MAY PERA NA SKSHAHA,2,0
"I love it... Its cute... Its very handy because of its size.. Excellent quality..... Well-package, arrived without any damage.... Item was shipped immediately .... I will order again soon! Thank you, seller! Thanks to the rider also. Thank youuu, shopeeee! God bless and more power everyoneee.......",2,0
Thank you so much po sa napaka gandang item safe sya ang ganda ng bubble wrap worth the wait and the price ??,2,0
WOWERS SUPER GANDA GRABE THE PACKAGING WOOOOOOOOOW ORDER NA KAYO GUYS PROMISE SHALA NA SHALA PAK NA PAK BOOM GANERN WOOOW AMAZING,2,0
"All I can say is that everything, from the service to the item is amazing. It�s well packed. The seller is very accommodating and they actually give you free stuff. I must say that every cent is worth it. I will definitely be buying more. This has become my new favorite store. ",2,0
Grabe secure na secure talaga thank you super satisfied??????,2,0
"NapaWow na lang talaga ako sa Nareceive kong mga Item.???? super Duper Ganda nya and Very Affordable ,300 lang napagbayaran ko sa 4 na to???? Thank You so much sa Seller ????Complete din mga Orders ko... Deserve nitong mga item ang 5 stars rating. Super Safe pati nung mga item kasi well packaged sya",2,0
Wow I'm excited to use it for my vlog... Love the prudoct so much I will doing product review. ,2,0
"maganda at mabango ang amoy, cute ang size nya, naka sealed ng maayos..God bless seller,shoppeeand courier na mabait..",2,0
"Ang gaganda ng products na naorder ko plus mura na sya kasi 12.12 ko sya nabili. May freebie din na 1sponge kaya naging 2, order ko kasi yung isa. Syper sulit. Thank you Mr. Hu. Safe din pagkaka-pack kasi yung Contour pallette nakalagay dun sa column bubble wrap.",2,0
Thank you seller ?? i love the product. Sobrang sealed sya at walang damage. it handle well and complete ang product na inorder ko.. Will order again soon again thank you seller????,2,0
"It took almost 2 weeks, but verrryyyy worth the wait. the packaging, the bubble bag is so cute. everything is aesthetic!! can�t wait to try these products. I will definitely order again!! super love it, highly recommended???????????????????",2,0
"thank you so much. well packed. complete orders. no damage. great buy for the great price. what you see what you get. contour set - hindi ganun kapigmented and kaharsh so para magdefine mga ilang swatch siguro pero okay for natural look, cute packaging.",2,0
"Received in good condition, in excellent quality, and wellpackaged. Thank you! Will order again from this shop soon!!",2,0
Thank you seller.Thank you seller.May free cute pouch sya haha.matagal din sya dumating pero sulit ang pag hintay.i will order again next time,2,0
"napaka ganda ng mga product. di ko ineexpect high quality yung products but I was surprised, yung mga products mukhang high-end and di ka magsisisi mga sis. i would love to buy again. first time ko sobrang naexcite at natuwa sa mga inorder ko. salamat seller. i even tried the lipstick immediately",2,0
"Complete orders! The packaging is superb, so prettyyyyy. The products arrived safely, no damage at all. Tried all of them and I can say I'm satisfied with everything, thank you!!",2,0
The Items were delivered complete and in good condition. They are very cute and clean. Thank you so much seller and courier.,2,0
Delivery was fast even if it is overseas. I already tried the product and it is good ... The bubble wrap that was used is so secure that's why the it doesmt have any damage at all.. Thank you so much seller,1,0
Great contour set. Nice range of colors. Gives a lot of depth and shadows. Overall a good buy. Quite nice for its price actually.,2,0
So sulit for its price! Will definitely buy again. Thank you po. Not bad na din. The package was well packed. Item looks new. It looks good. ,2,0
Akala ko parang liquid sya na ewan pero powder lng pala sya..??? beyong expectation .. EXP.2023/12/09 Order received ? No damage? Nice packing? Good condition? Bubble wrap? Cheap price?,1,0
Omg! ?? Sorry for rating late. I already use the product twice and it's really pretty. I am so very satisfied. This shop is highly recommended. And seller is so very kind. Godbless to your shop and thank you very much??,2,0
I got all the items in their packages. Complete and packed securely. I'm still not good at using make up so I don't know if the quality is great. ????????????????????????????????????????????????????????????????????????,1,0
"it is sooo niceee!! Sobrang ayos ng pag kaka pack, super safe yung peoducts and tamang variations din yung pinadala, walang labis walang kulangg hehe! I love this so muchh!!",2,0
"ang ganda po! nakatulong siya for a more natural look. thank you po sa seller! excellent quality, very accommodating seller, well packaged, item shipped immediately!",2,0
Great item!Great item!Great item!Great item! Great item!Great item!Great item!Great item! Great item!Great item!Great item!Great item! Great item!Great item!Great item!Great item! Great item!Great item!Great item!Great item!,2,0
"I loveee it! Super elegant ng packaging and ang kapal ng bubble wrap, safe na safe talagaaa. What a nice purchase! This is my second time to order here and it never fails my expectations! ????????????????????????",2,0
Very nice contour pallete. And no damage at all kasi nakalagay sya sa airbag. Will order again kapag na ubos or kapag bet ko ulit hahah.,2,0
Ang perfect nito d ko ine expect un pacakaging nya very safe ung item saloob tumbs up ka dun seller and ang ganda ng item perfect nagustuhan ko talaga sana all ng mga seller ganto..,2,0
They are all pretty!!! Packaging did not disappoint as well. All items are in good condition and correct! Will definitely buy again!,2,0
Well-packed items! I haven�t tried using them. Bought these on sale!!! I will order here again. Thank you! god bless! ??????,2,0
Super mura at nagustuhan ko po. Salamat po sa shop na to at sa Shopee recommended ko sya . Sa susunod kapag sale ulit bibili po ulit ako. Yay!!!! May magagamit narin po ako thanks po ulit.,2,0
Love all the products from this shop. They r affordable but ofcourse they have also superb quality and can do its work propery. So happy with this purchase,2,0
"Maganda, looks so social at di mabaho. Ok din ung pigment nya maganda pang contour talaga. Ganda din ng pagkapackage protektado talaga. Will order again",2,0
"Maganda sya gusto ko yung packaging at tsaka yung pagkakabalot didn�t know may ganito palang klase ng wrap hehe. Excited na akong gamitin sya salamat po seller, shopee, courier at rider.",2,0
d ko inexpect na may mga glitters pala ?may bronzer contour highlighter and blush ?nice ata to sa mga morena ?nice packaging ?sakto lang size pero I expected na mas malaki,1,0
I LOVE THE PRODUCT SO MUCH CANT WAIT TO BUY AGAIN!!!! (DONT MIND THE PICTURE AND VIDEO I JUST BADLY NEEDED SOME COINS HEHEHE) happy shopping to everyone!!,2,0
"The packaging was nice and secure.. Products are in good condition.. and I was stunned about the products because it looks expensive but with a very affordable price.. ????????????Seller is very responsive and kind.. THANK YOU SELLER, GOD BLESS ??????",2,0
Compelete items at sobrang ganda ng packaging!!! safe and secure yung mga inorder ko dahil sa bubble wrap thankyouuu o.two.o you never failed to amaze me.,2,0
I love it. The contour is kinda powdery but over all its good. The brushes are good the quality of it is okay for the price. Thank you so much! ??,2,0
It took too long to arrive but it's understandable since it was shipped overseas. The quality is very good and the packaging was lit ??item was really secured.,1,0
Thanks seller. The product was nicely packaged even if I only ordered 1 item. And contour colors were great. Thank you din to Kuya Delivery Man! kudos! ??,2,0
Item received well packed and complete..sobrang secured Ng packaging and Ang ganda ng packaging nya..sosyal Ang dating..thank u so much seller..,2,0
Thankkkkyouuuuuuu selleerrrssss. Iloveeeeitttttttttt hehehehehehehehehehehehehehehehehehehehehehehhehehe,invalid,0
"Ang ganda ng packaging. Ang ganda ng item. Sakto lang yung pagka ship, maganda yung shades. I love it. Mukang mamahalin. Thank you",2,0
excellent quality..... well - packed.... items shipped just in time ... willl order again... no damage all good.....,2,0
The quality is good. The price is also affordable. Safely arrived in my doorsteps and the packaging was nice. Thanks!,2,0
Nice ng pigments! Tapos received in perfect condition walang kahit anong basag kahit sobrang tagal na nasa courier,2,0
excellent quality very accoommodating seller well packaged item shipped immediately will order again thank you,2,0
"ambilis niya dumating considering na overseas pa siya galing hehe maganda din po yung products and for the price, sulit na sulit talagaaa",2,0
So excited for this one. Recieved the right order at earlier time. I love this so much. ?? I will give it a five ?. Well packaged with this big bubble wrap.,2,0
super ganda and the package is good kaya safe makakarating sayo!! ?? KAYA BET NA BET KO NUNG DUMATING NAGAMIT KO AGAD??????????,2,0
"Thank you,nice lip tint/lipstick,affordable kayang kaya bilhin ng mga mellinials quality pa,sure to buy again ?????????? thank you seller,thank you shopee thank you rider...godbless",2,0
received item without any damage. thank you seller the product is so nice. will order again soon.. thank you also for the rider...,2,0
ang ganda ganda nia.. wla nah akong masabi.. matagal lng dumating pero ok nman maganda nman sya.. salamat seller.. salamat shopee..????,2,0
"Product was of good quality, item was shipped immediately and the package itself was wrapped in a bubble wrap as well. Love how matte it is. I'll definitely order again. Thank you seller, and thank you Shopee!",2,0
thank you sm seller uwu love it sm uwu. thank you sm seller uwu love it sm uwu. thank you sm seller uwu love it sm uwu. thank you sm seller uwu love it sm uwu. thank you sm seller uwu love it sm uwu.,2,0
Maganda po xa. Sana magragal sa lips. Thank you Thank you Thank you Thank you Thank you Thank you ??????????????????????????????????????????????????????????????????????????????,2,0
Yehey. Got this noong 10.10 for free. Thank youuuuuuuuu. I love the color. I love the texture. I love it. Quick dry sa lips. Hindi magkakayat sa facemask. Thank you seller. ??????,2,0
Super great buy! ????Will order another shade.??????! Ganda sa lips! ???? Thanks!???? Nagtatagal ung color sa lips..great lippieeee,2,0
Thank you seller already received my parcel no damage,2,0
Ang ganda ng pag ka matte sobrang hirap tanggalin nakaligo at toohbrush na ko lahat lahat nasa labi ko pa din. ????????,2,0
so maganda siya sa lips tas mette talaga po and good quality at may free bee pa kaya order na kayo kay seller thank you po ????????,2,0
My order was complete. Fast delivery. Items was well packaged. Nice color of lipstick too. And super matte! Thank you so much seller. Will definitely order again!,2,0
Eto talaga yung pinaka fav shade kooo!! Love it! Thank you seller! Eto talaga yung pinaka fav shade kooo!! Love it! Thank you seller!,2,0
Ang ganda ng color pang kontrabida sa mga teleserye hahah ?? it was so matte ang hirap tanggalin and so affordablee thank you sellerrr and shopeee ?,2,0
Nice... mabait c kuyang courier... maganda din ang product..well order again next time.. deliver early as expected..,2,0
I like this product. Ang cute nya kasi maliit lang sya and pwede mo sya dalhin kahit saan wng walang dalang bag. Super affordable den and mabilis syang kumalat sa lips at the same time matuyo. Matagal nga lang dumating pero worth it naman??,2,0
Ang ganda po ng lipstick ?????? Salamat po seller salamat din po sa pa free Sa uulitin po. Salamat din kay kuya rider and thank you rin shoppe ??????,2,0
Love the lippies and decided to give some to my gay friends coz they love the color. It's affordable and nice .will buy again soon ?? Just a suggestion kindly put the variation name on the lipstick next time..a label will help..,2,0
Got my order medyo matagal lang din talaga dumating pero okay naman yung items. Thank you seller ??,1,0
This is my first time to order in this shop and na-amaze ako kasi mabilis rin dumating sa akin ung inorder ko. There are no damages and well-packed yung items. More blessings to your shop!??,0,0
"I receive my parcel n i like it much , thank you seller... I ordered again...",2,0
"Very prettyyy. They're easy to use and also very cute. I really love the shades of the lippies anddd the blush, also the eyebrow soap and powder. Gets the work done. Thank youuu for the freebie ????? (the eyebrow outline sheet or sum) Worth the purchase ~",2,0
Thanks seller! The item was great! Thanks seller! The item was great! Thanks seller! The item was great! Thanks seller! The item was great! Thanks seller! The item was great! Thanks seller! The item was great! Thanks seller! The item was great! Thanks seller! The item was great! Thanks seller!,2,0
Packed and ready to be delivered to my customers..?? Ordered for the nth time.. Always reliable products.. Very nice quality ???? Thank you seller.. More power ??,2,0
The lipsticks were well-packaged. Excellent quality! It was also shipped immediately and I like the container of the lipstick. Will definitely order again.,2,0
Thank you sulit at Ang ganda po Lahat and okay na okay po ?? God bless,2,0
Super nice matte talaga at saka mahirap ibura nice nice definitely buy again????love love love ??????????????????????????????????,2,0
Excellent Quality. Well-packaged. Napaka secure?? Item shipped immediately. Thank you also for the freebie. Great job seller. Will surely order again. ??,2,0
"Ang gandaaaa! ?? Tapos ang ingat pa ng packaging nila. Maganda namam quality ng products nila lalo na yung colors. ?? Swak na swak sa presyo. Thank you, seller! Thank you, Shoppee! ?? Thank you rin kay kuya rider! God bless you! ????",2,0
Ang ganda nya. Ndi sha mabigat sa lips. Maliit sha pero worth it ang 40 pesos. Thank you seller! 9Ang ganda nya. Ndi sha mabigat sa lips. Maliit sha pero worth it ang 40 pesos. Thank you seller! 9,2,0
"Its a great experience, within 2 days marereceive mo na agad yung item. Ito talaga yung pinakahihintay ko dahil kailangan sa online class. And i commend the seller kasi super bilis ng actions nila. Naka bubblewrap din. Its good for its price and sana tumagal",2,0
"good quality, no damage, cute ng kulay, sana magtagal thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank",2,0
I ordered it on 10.10 and I immediately received it on 10.15 considering that I reside in Visayas area it was a fast shipping. I'm really satisfied with my keyboard and I love the colors ?? plus it comes with a mouse ????????,2,0
SUPER SULIT SA PRICE NYAAAAA HEHEHEHE NEXT TIME NA MECHANICAL PAG MAY BUDGET NAAA SANA DI MASIRA AGAD THANK YOUUU SELLER,2,0
Gave 5 stars aba napaka. Ganda and mura neto sa mall 700 eto. Fast delivery. Correct item was delivered. Salamat shopee and seller. Will order again,2,0
"Ang gaaaandaaa worth it, nakahabol pako sa sale nila  ang bilis lang din naideliver sakin! Sa susunod ulit! Ps ang bait din kuya rider! Saludo sayo?? umorder lang naman ako sa shopee pero bat tinuruan mokong magmahal kuya rider hehehezz",1,0
Ang Ganda po Ng product nice sa personal and super affordable pa.bili na kayo guys mura na .thanks seller god bless...........God bless ??,2,0
Ayos na!! Salamat sa seller nito.. ang bilis dumating order 10.10 dumating 10.11.. salamat din kay kuya rider na suki ko..ahahaha,2,0
Shipping and delivery were fast. Seller is very responsive and nice. Thank you seller and shoppe.,2,0
Very nice item it was not damage Very nice item not damageVery nice item not damageVery nice item not damageVery nice item not damageVery nice item not damageVery nice item not damageVery nice item not damageVery nice item not damageVery nice item not damageVery nice item not damageVery nice item no,2,0
ang gandaaaaaa sobra!! buy na kayo promise di kayo magsisisi mga sis. super ganda talagaaaaa ???? thank you so much seller!!!,2,0
I love the keyboard and muse so much????will order again thankyouuuu,2,0
the keyboard is working and functional. the keyboard is really good and worth it for its price thank you seller !!! my brother likes it,2,0
